EstadoMovimientoId,TipoEstadoId,MovimientoId,FechaAlta,HoraAlta,EmpleadoId,ETD,ZonaFondeoId,LatGrados,LatMinutos,LatSegundos,LongGrados,LongMinutos,LongSegundos
4020,2,973,2017-03-16 00:00:00.000,2017-03-18 08:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4021,4,973,2017-03-16 00:00:00.000,2017-03-18 09:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4022,3,974,2017-03-18 00:00:00.000,2017-03-18 06:58:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4023,20,974,2017-03-18 00:00:00.000,2017-03-18 06:48:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4024,2,974,2017-03-18 06:48:00.000,2017-03-18 06:48:00.000,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4025,3,975,2017-03-18 00:00:00.000,2017-03-18 07:12:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4026,20,975,2017-03-18 00:00:00.000,2017-03-18 06:53:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4027,2,975,2017-03-18 06:53:00.000,2017-03-18 06:53:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4028,4,972,2017-03-18 00:00:00.000,2017-03-22 07:28:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4029,4,974,2017-03-18 00:00:00.000,2017-03-18 07:32:13.010,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4030,3,976,2017-03-18 00:00:00.000,2017-03-18 07:46:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4031,20,976,2017-03-18 00:00:00.000,2017-03-18 07:28:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4032,2,976,2017-03-18 07:46:00.000,2017-03-18 07:46:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4033,4,975,2017-03-18 00:00:00.000,2017-03-18 07:46:12.137,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4034,3,977,2017-03-18 00:00:00.000,2017-03-18 07:56:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4035,2,977,2017-03-18 07:49:00.000,2017-03-18 07:49:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4036,4,976,2017-03-18 00:00:00.000,2017-03-18 08:18:06.977,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4037,4,977,2017-03-18 00:00:00.000,2017-03-18 08:18:12.950,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4038,3,979,2017-03-18 00:00:00.000,2017-03-18 08:30:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4039,20,979,2017-03-18 00:00:00.000,2017-03-18 08:10:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4040,2,979,2017-03-18 08:30:00.000,2017-03-18 08:30:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4041,3,980,2017-03-18 00:00:00.000,2017-03-18 09:20:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4042,20,980,2017-03-18 00:00:00.000,2017-03-18 08:25:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4043,2,980,2017-03-18 09:20:00.000,2017-03-18 09:20:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4044,4,979,2017-03-18 00:00:00.000,2017-03-18 09:40:02.883,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4045,3,981,2017-03-18 00:00:00.000,2017-03-21 09:25:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4046,20,981,2017-03-18 00:00:00.000,2017-03-21 08:50:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4047,2,981,2017-03-18 00:00:00.000,2017-03-21 09:25:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4048,3,982,2017-03-18 00:00:00.000,2017-03-18 09:45:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4049,20,982,2017-03-18 00:00:00.000,2017-03-18 09:15:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4050,2,982,2017-03-18 09:45:00.000,2017-03-18 09:45:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4051,4,982,2017-03-18 00:00:00.000,2017-03-18 10:09:33.783,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4052,3,983,2017-03-18 00:00:00.000,2017-03-18 10:25:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4053,20,983,2017-03-18 00:00:00.000,2017-03-18 09:48:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4054,2,983,2017-03-18 10:10:00.000,2017-03-18 10:10:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4055,4,981,2017-03-18 00:00:00.000,2017-03-21 10:37:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4056,4,983,2017-03-18 00:00:00.000,2017-03-18 11:03:51.843,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4057,4,980,2017-03-18 00:00:00.000,2017-03-18 11:07:36.030,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4058,3,984,2017-03-18 00:00:00.000,2017-03-18 11:23:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4059,2,984,2017-03-18 11:11:00.000,2017-03-18 11:11:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4060,4,984,2017-03-18 00:00:00.000,2017-03-18 12:04:30.740,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4061,3,985,2017-03-18 00:00:00.000,2017-03-18 11:35:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4062,20,985,2017-03-18 00:00:00.000,2017-03-18 11:00:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4063,2,985,2017-03-18 00:00:00.000,2017-03-18 11:00:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4064,3,986,2017-03-18 00:00:00.000,2017-03-18 11:05:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4065,20,986,2017-03-18 00:00:00.000,2017-03-18 11:10:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4066,2,986,2017-03-18 11:11:00.000,2017-03-18 11:11:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4067,4,986,2017-03-18 00:00:00.000,2017-03-18 12:27:31.470,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4068,4,985,2017-03-18 00:00:00.000,2017-03-18 12:27:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4069,3,978,2017-03-18 00:00:00.000,2017-03-18 08:10:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4070,4,978,2017-03-18 00:00:00.000,2017-03-18 08:40:00.000,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4071,3,987,2017-03-18 00:00:00.000,2017-03-18 14:00:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4072,2,987,2017-03-18 00:00:00.000,2017-03-18 14:12:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4073,4,987,2017-03-18 00:00:00.000,2017-03-18 14:20:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4074,3,988,2017-03-18 00:00:00.000,2017-03-18 12:50:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4075,2,988,2017-03-18 00:00:00.000,2017-03-18 12:40:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4076,4,988,2017-03-18 00:00:00.000,2017-03-18 13:40:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4077,3,989,2017-03-18 00:00:00.000,2017-03-18 12:50:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4078,20,989,2017-03-18 00:00:00.000,2017-03-18 12:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4079,2,989,2017-03-18 00:00:00.000,2017-03-18 12:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4080,4,989,2017-03-18 00:00:00.000,2017-03-18 13:20:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4081,3,990,2017-03-18 00:00:00.000,2017-03-18 14:35:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4082,2,990,2017-03-18 00:00:00.000,2017-03-18 14:20:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4083,4,990,2017-03-18 00:00:00.000,2017-03-18 15:00:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4084,3,991,2017-03-18 00:00:00.000,2017-03-18 16:00:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4085,2,991,2017-03-18 00:00:00.000,2017-03-18 15:33:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4086,3,992,2017-03-18 00:00:00.000,2017-03-22 15:38:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4087,20,992,2017-03-18 00:00:00.000,2017-03-22 15:37:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4088,2,992,2017-03-18 00:00:00.000,2017-03-22 15:37:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4089,3,993,2017-03-18 00:00:00.000,2017-03-18 15:25:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4090,20,993,2017-03-18 00:00:00.000,2017-03-18 15:43:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4091,2,993,2017-03-18 15:46:00.000,2017-03-18 15:46:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4092,4,993,2017-03-18 00:00:00.000,2017-03-18 15:55:37.110,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4093,3,994,2017-03-18 00:00:00.000,2017-03-18 13:50:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4094,20,994,2017-03-18 00:00:00.000,2017-03-18 13:40:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4095,2,994,2017-03-18 00:00:00.000,2017-03-18 13:40:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4096,4,994,2017-03-18 00:00:00.000,2017-03-18 14:20:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4097,3,995,2017-03-18 00:00:00.000,2017-03-18 14:50:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4098,2,995,2017-03-18 00:00:00.000,2017-03-18 14:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4099,4,995,2017-03-18 00:00:00.000,2017-03-18 15:10:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4100,4,992,2017-03-18 00:00:00.000,2017-03-22 16:04:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4101,3,996,2017-03-18 00:00:00.000,2017-03-18 16:28:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4102,2,996,2017-03-18 16:28:00.000,2017-03-18 16:28:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4103,4,996,2017-03-18 00:00:00.000,2017-03-18 16:37:17.810,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4104,3,997,2017-03-18 00:00:00.000,2017-03-18 16:38:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4105,2,997,2017-03-18 16:38:00.000,2017-03-18 16:38:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4106,4,991,2017-03-18 00:00:00.000,2017-03-18 16:48:31.437,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4107,3,998,2017-03-18 00:00:00.000,2017-03-18 16:52:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4108,2,998,2017-03-18 16:49:00.000,2017-03-18 16:49:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4109,4,997,2017-03-18 00:00:00.000,2017-03-18 17:00:48.460,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4110,4,998,2017-03-18 00:00:00.000,2017-03-18 17:22:19.363,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4111,3,999,2017-03-18 00:00:00.000,2017-03-18 17:32:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4112,2,999,2017-03-18 00:00:00.000,2017-03-18 17:18:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4113,4,999,2017-03-18 00:00:00.000,2017-03-18 17:55:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4114,3,1000,2017-03-18 00:00:00.000,2017-03-18 17:30:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4115,20,1000,2017-03-18 00:00:00.000,2017-03-18 17:20:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4116,2,1000,2017-03-18 00:00:00.000,2017-03-18 17:20:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4117,4,1000,2017-03-18 00:00:00.000,2017-03-18 18:33:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4118,3,1001,2017-03-18 00:00:00.000,2017-03-22 19:17:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4119,20,1001,2017-03-18 00:00:00.000,2017-03-22 19:00:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4120,2,1001,2017-03-18 00:00:00.000,2017-03-22 19:02:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4121,3,1002,2017-03-18 00:00:00.000,2017-03-18 19:57:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4122,20,1002,2017-03-18 00:00:00.000,2017-03-18 19:12:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4123,2,1002,2017-03-18 00:00:00.000,2017-03-18 19:13:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4124,4,1001,2017-03-18 00:00:00.000,2017-03-22 20:09:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4125,3,1003,2017-03-18 00:00:00.000,2017-03-18 20:19:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4126,2,1003,2017-03-18 00:00:00.000,2017-03-18 19:09:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4127,4,1003,2017-03-18 00:00:00.000,2017-03-18 20:45:57.423,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4128,3,1004,2017-03-18 00:00:00.000,2017-03-18 20:30:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4129,20,1004,2017-03-18 00:00:00.000,2017-03-18 20:03:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4130,2,1004,2017-03-18 00:00:00.000,2017-03-18 20:05:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4134,4,1004,2017-03-18 00:00:00.000,2017-03-18 21:22:28.130,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4135,3,1006,2017-03-18 00:00:00.000,2017-03-22 20:56:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4136,20,1006,2017-03-18 00:00:00.000,2017-03-22 20:52:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4137,2,1006,2017-03-18 00:00:00.000,2017-03-22 20:52:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4138,4,1006,2017-03-18 00:00:00.000,2017-03-22 21:39:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4139,3,1007,2017-03-18 00:00:00.000,2017-03-18 21:42:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4140,2,1007,2017-03-18 20:36:00.000,2017-03-18 20:36:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4141,3,1008,2017-03-18 00:00:00.000,2017-03-18 21:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4142,20,1008,2017-03-18 00:00:00.000,2017-03-18 21:41:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4143,2,1008,2017-03-18 21:37:00.000,2017-03-18 21:37:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4144,4,1008,2017-03-18 00:00:00.000,2017-03-18 22:12:02.383,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4145,3,1009,2017-03-18 00:00:00.000,2017-03-18 22:30:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4146,20,1009,2017-03-18 00:00:00.000,2017-03-18 22:22:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4147,2,1009,2017-03-18 22:23:00.000,2017-03-18 22:23:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4148,4,1002,2017-03-18 00:00:00.000,2017-03-18 22:20:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4149,4,1009,2017-03-18 00:00:00.000,2017-03-18 22:45:10.107,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4150,4,1007,2017-03-18 00:00:00.000,2017-03-18 23:20:22.023,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4151,3,1010,2017-03-18 00:00:00.000,2017-03-18 23:40:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4152,20,1010,2017-03-18 00:00:00.000,2017-03-18 23:56:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4153,2,1010,2017-03-18 23:56:00.000,2017-03-18 23:56:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4154,3,1011,2017-03-18 00:00:00.000,2017-03-18 22:59:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4155,2,1011,2017-03-18 22:51:00.000,2017-03-18 22:51:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4156,4,1011,2017-03-18 00:00:00.000,2017-03-18 23:58:54.573,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4157,3,1012,2017-03-18 00:00:00.000,2017-03-19 23:25:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4158,20,1012,2017-03-18 00:00:00.000,2017-03-19 23:53:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4159,2,1012,2017-03-19 00:00:00.000,2017-03-19 00:07:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4160,4,1010,2017-03-19 00:00:00.000,2017-03-19 06:00:39.273,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4161,3,1013,2017-03-19 00:00:00.000,2017-03-19 06:16:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4162,20,1013,2017-03-19 00:00:00.000,2017-03-19 05:35:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4163,2,1013,2017-03-19 06:04:00.000,2017-03-19 06:04:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4164,3,1014,2017-03-19 00:00:00.000,2017-03-22 06:49:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4165,2,1014,2017-03-19 00:00:00.000,2017-03-22 06:29:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4166,4,1013,2017-03-19 00:00:00.000,2017-03-19 07:12:36.380,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4167,4,1014,2017-03-19 00:00:00.000,2017-03-22 07:29:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4168,4,1012,2017-03-19 00:00:00.000,2017-03-19 00:15:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4169,3,1015,2017-03-18 00:00:00.000,2017-03-19 23:50:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4170,20,1015,2017-03-18 00:00:00.000,2017-03-19 23:50:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4171,2,1015,2017-03-18 00:00:00.000,2017-03-19 22:00:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4172,4,1015,2017-03-19 00:00:00.000,2017-03-19 00:25:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4173,3,1016,2017-03-19 00:00:00.000,2017-03-19 00:20:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4174,20,1016,2017-03-19 00:00:00.000,2017-03-19 01:18:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4175,2,1016,2017-03-18 00:00:00.000,2017-03-19 23:50:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4176,4,1016,2017-03-19 00:00:00.000,2017-03-19 00:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4177,3,1017,2017-03-19 00:00:00.000,2017-03-19 00:40:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4178,2,1017,2017-03-18 00:00:00.000,2017-03-19 23:55:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4179,4,1017,2017-03-19 00:00:00.000,2017-03-19 01:05:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4180,3,1018,2017-03-19 00:00:00.000,2017-03-19 08:20:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4181,20,1018,2017-03-19 00:00:00.000,2017-03-19 07:50:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4182,2,1018,2017-03-19 00:00:00.000,2017-03-19 09:23:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4183,4,1018,2017-03-19 00:00:00.000,2017-03-19 09:10:00.000,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4184,3,1019,2017-03-19 00:00:00.000,2017-03-19 09:32:00.000,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4185,20,1019,2017-03-19 00:00:00.000,2017-03-19 08:20:00.000,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4186,2,1019,2017-03-19 09:05:00.000,2017-03-19 09:05:00.000,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4187,3,1020,2017-03-19 00:00:00.000,2017-03-21 08:30:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4188,20,1020,2017-03-19 00:00:00.000,2017-03-21 07:47:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4189,2,1020,2017-03-19 00:00:00.000,2017-03-21 07:40:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4190,4,1020,2017-03-19 00:00:00.000,2017-03-21 09:05:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4191,3,1021,2017-03-19 00:00:00.000,2017-03-19 03:20:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4192,20,1021,2017-03-19 00:00:00.000,2017-03-19 02:55:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4193,2,1021,2017-03-19 00:00:00.000,2017-03-19 02:55:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4194,4,1021,2017-03-19 00:00:00.000,2017-03-19 03:40:00.000,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4195,4,1019,2017-03-19 00:00:00.000,2017-03-19 10:02:43.660,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4196,3,1022,2017-03-19 00:00:00.000,2017-03-19 04:25:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4197,2,1022,2017-03-18 00:00:00.000,2017-03-19 02:00:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4198,4,1022,2017-03-19 00:00:00.000,2017-03-19 05:25:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4199,3,1023,2017-03-19 00:00:00.000,2017-03-19 04:10:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4200,20,1023,2017-03-19 00:00:00.000,2017-03-19 03:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4201,2,1023,2017-03-19 00:00:00.000,2017-03-19 04:05:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4202,4,1023,2017-03-19 00:00:00.000,2017-03-19 05:05:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4203,3,1024,2017-03-19 00:00:00.000,2017-03-21 10:36:00.000,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4204,2,1024,2017-03-19 00:00:00.000,2017-03-21 10:35:00.000,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4205,4,1024,2017-03-19 00:00:00.000,2017-03-21 10:36:00.000,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4206,3,1025,2017-03-19 00:00:00.000,2017-03-19 12:27:00.000,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4207,20,1025,2017-03-19 00:00:00.000,2017-03-19 12:05:00.000,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4208,2,1025,2017-03-19 12:05:00.000,2017-03-19 12:05:00.000,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4209,3,1026,2017-03-19 00:00:00.000,2017-03-22 12:27:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4210,20,1026,2017-03-19 00:00:00.000,2017-03-22 12:10:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4211,2,1026,2017-03-19 00:00:00.000,2017-03-22 12:10:00.000,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4212,3,1027,2017-03-18 00:00:00.000,2017-03-21 22:30:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4213,2,1027,2017-03-18 00:00:00.000,2017-03-21 22:10:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4214,4,1027,2017-03-18 00:00:00.000,2017-03-21 22:45:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4215,3,1028,2017-03-19 00:00:00.000,2017-03-19 04:40:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4216,2,1028,2017-03-19 00:00:00.000,2017-03-19 05:05:00.000,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
